"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Juan Centeno",2000,"Min@Sea 10:10PM ET",5.500,"Min"
"2B/SS","Charlie Culberson",2000,"LAD@NYM 07:10PM ET",3.067,"LAD"
"C","Jesus Sucre",2000,"Min@Sea 10:10PM ET",0,"Sea"
"3B/SS","Ruben Tejada",2000,"StL@Was 07:05PM ET",2.000,"StL"
"2B","Jemile Weeks",2000,"SD@Ari 09:40PM ET",3.235,"SD"
"OF","Robbie Grossman",2000,"Min@Sea 10:10PM ET",10.167,"Min"
"1B","Josh Satin",2000,"SD@Ari 09:40PM ET",0,"SD"
"OF","Cesar Puello",2000,"NYY@TB 07:10PM ET",0,"NYY"
"1B/OF","Donald Lutz",2000,"Cin@Mil 08:10PM ET",0,"Cin"
"3B/OF","Ty Kelly",2000,"LAD@NYM 07:10PM ET",0.000,"NYM"
"C","Hector Sanchez",2000,"SD@Ari 09:40PM ET",3.333,"SD"
"OF","Rymer Liriano",2000,"Cin@Mil 08:10PM ET",0,"Mil"
"2B/SS","Wilfredo Tovar",2000,"Min@Sea 10:10PM ET",0,"Min"
"3B","Colin Walsh",2000,"Cin@Mil 08:10PM ET",1.526,"Mil"
"C","Cody Stanley",2000,"StL@Was 07:05PM ET",0,"StL"
"2B/SS","Greg Garcia",2000,"StL@Was 07:05PM ET",6.444,"StL"
"2B","Taylor Lindsey",2000,"SD@Ari 09:40PM ET",0,"SD"
"OF","Jared Hoying",2000,"Pit@Tex 08:05PM ET",1.000,"Tex"
"OF","Ben Gamel",2000,"NYY@TB 07:10PM ET",1.400,"NYY"
"OF","Aaron Judge",2000,"NYY@TB 07:10PM ET",0,"NYY"
"OF","Hunter Renfroe",2000,"SD@Ari 09:40PM ET",0,"SD"
"2B/SS","Luis Sardinas",2000,"Min@Sea 10:10PM ET",3.692,"Sea"
"2B","Matt Reynolds",2000,"LAD@NYM 07:10PM ET",1.000,"NYM"
"3B","Colin Moran",2000,"Hou@LAA 10:05PM ET",0.500,"Hou"
"OF","Jesse Winker",2000,"Cin@Mil 08:10PM ET",0,"Cin"
"SS","Raul Mondesi",2000,"CWS@KC 08:15PM ET",0,"KC"
"SS","Tim Anderson",2000,"CWS@KC 08:15PM ET",0,"CWS"
